Title_1,Title_2,Part_1,Part_2,Part_3,Model_1,Desc_1,Model_2,Price
FHD Screen for HP EliteBook 850 G5 850 G6 L16640-001 L16641-001,Replacement Laptop LCD LED Screen Display Monitor,,"L16640-001
L16641-001",,"HP EliteBook 850 G5
HP EliteBook 850 G5",,,219.99
Touchscreen Assembly for HP EliteBook x360 1030 G3 L31868-001 L31870-001,Replacement Laptop LCD LED Screen Display Monitor,,,,,,,259.95
LCD Front Bezel Sheet for Lenovo ThinkPad T490 02HK968 02HK969,Replacement Laptop LCD LED Screen Display Monitor,,"02HK968, 02HK969",,"Lenovo ThinkPad T490 (20N2, 20N3, 20Q9, 20QH, 20RX, 20RY)",,,39.95
New FHD Non-touch LCD Cable for Lenovo ThinkPad T490s T495s 01YN276 01YN277 01YN278,Replacement Laptop LCD LED Screen Display Monitor,,01YN276 01YN277 01YN278,,"Lenovo ThinkPad T490s
Lenovo ThinkPad T495s",,,29.99
New LCD Cable for Lenovo ThinkPad T490 T495 T14 P14s 02HK975 02HK989 02HK974,Replacement Laptop LCD LED Screen Display Monitor,,"part
02HK975, 02HK989, 02HK974",,"ThinkPad T490
ThinkPad T495
ThinkPad T14 Gen 1",,,39.95
IPS FHD Screen for HP ZBook 14u G5 L17853-001 Non-Touch,Replacement Laptop LCD LED Screen Display Monitor,,L17853-001,,HP ZBook 14u G5,,,169.95
"Original AU Optronics B173HAN04.0, Innolux N173HCE-G33 Screen 144hz IPS 40 pins",Replacement Laptop LCD LED Screen Display Monitor,"AUO B173HAN04.0
Innolux N173HCE-G33",,,"ASUS ROG Strix GL704 SCAR II
Dell G7 17 7790
Asus TUF Gaming FX705",,,259.95
Original AU Optronics B156HAN08.2 B156HAN08.0 Screen 144hz IPS 40 pins 72% NTSC,Replacement Laptop LCD LED Screen Display Monitor,"B156HAN08.2, B156HAN08.0",,,"Asus ROG Zephyrus S GX531
Asus ROG Hero II GL504
Asus ROG Scar II GL504
MSI GE63 Raider RGB
MSI GS65 Stealth
Asus ROG Zephyrus S GX502
MSI GE63 Raider RGB
Alienware M15
And more gaming",,,199.95
LCD Screen for HP ProBook 650 G4 L13837-001 L13838-001,Replacement Laptop LCD LED Screen Display Monitor,,"L13837-001, L13838-001",,HP ProBook 650 G4,,,189.95
UHD 4K Screen for HP EliteBook 840 G5 L14384-001,Replacement Laptop LCD LED Screen Display Monitor,,L14384-001,,HP EliteBook 840 G5,,,199.95
Complete Screen Assembly for Asus ZenBook 3 Deluxe UX490UA,Replacement Laptop LCD LED Screen Display Monitor,,,,"Asus ZenBook 3 Deluxe UX490UA
Asus ZenBook 3 Deluxe UX490UA-XH74
Asus ZenBook 3 Deluxe UX490UA-XS74
Asus ZenBook 3 Deluxe UX490UAR
and all UX490 series",,,299.95
New FHD Touchscreen Assembly for HP Envy x360 15m-cp0011dx 15m-cp0012dx 15-cp0008ca L23792-001 L25821-001,Replacement Laptop LCD LED Screen Display Monitor,,"L23792-001, L25821-001",,,,,299.95
New UHD 4K Touchscreen Assembly for HP Spectre x360 15-df0013dx 15-df0033dx 15-df0043dx 15-df0008ca 15-df0002na L38114-001 L38115-001,Replacement Laptop LCD LED Screen Display Monitor,,"L38114-001, L38115-001",,"Spectre x360 15-df0008ca
Spectre x360 15-df0010ca
Spectre x360 15-df0013dx
Spectre x360 15-df0023dx
Spectre x360 15-df0033dx
Spectre x360 15-df0043dx
Spectre x360 15-df0068nr
Spectre x360 15-df0069nr
Spectre x360 15-df1010ca
Spectre x360 15-df1020ca
Spectre x360 15-df1033dx
Spectre x360 15-df1040nr
Spectre x360 15-df1045nr
Spectre x360 15-df1065nr",,,299.95
UHD 4K Touchscreen Assembly for HP Spectre x360 15-bl012dx 15-bl112dx 15-bl152nr 911082-001,Replacement Laptop LCD LED Screen Display Monitor,,911082-001,,"Spectre x360 15-bl000na
Spectre x360 15-bl000ng
Spectre x360 15-bl000nl
Spectre x360 15-bl000no
Spectre x360 15-bl001na
Spectre x360 15-bl001nb
Spectre x360 15-bl001nf
Spectre x360 15-bl001ng
Spectre x360 15-bl001no
Spectre x360 15-bl002ng
Spectre x360 15-bl003nl
Spectre x360 15-bl004nf
Spectre x360 15-bl005nf
Spectre x360 15-bl006nb
Spectre x360 15-bl010ca
Spectre x360 15-bl012dx
Spectre x360 15-bl018ca
Spectre x360 15-bl020nd
Spectre x360 15-bl030ng
Spectre x360 15-bl031ng
Spectre x360 15-bl050na
Spectre x360 15-bl051na
Spectre x360 15-bl062nr
Spectre x360 15-bl075nr
Spectre x360 15-bl090nz
Spectre x360 15-bl100na
Spectre x360 15-bl100nb
Spectre x360 15-bl101na
Spectre x360 15-bl101nb
Spectre x360 15-bl101ng
Spectre x360 15-bl102ng
Spectre x360 15-bl102no
Spectre x360 15-bl103ng
Spectre x360 15-bl108ca
Spectre x360 15-bl110nd
Spectre x360 15-bl112dx
Spectre x360 15-bl130ng
Spectre x360 15-bl131ng
Spectre x360 15-bl152nr
Spectre x360 15-bl190nz
and all Spectre x360 15-bl series  that come with a UHD 4K touchscreen.",,,299.95
UHD 4K Touchscreen Assembly for HP Spectre x360 15-ch011dx 15-ch011nr L15596-001,Replacement Laptop LCD LED Screen Display Monitor,,L15596-001,,"Spectre x360 15-ch008ca
Spectre x360 15-ch010ca
Spectre x360 15-ch011dx
Spectre x360 15-ch011nr
Spectre x360 15-ch012nr
Spectre x360 15-ch075nr
Spectre x360 15-ch001ng
Spectre x360 15-ch002ng
Spectre x360 15-ch003ng
Spectre x360 15-ch004na
Spectre x360 15-ch004ng
Spectre x360 15-ch005na
Spectre x360 15-ch005ng
Spectre x360 15-ch006nf
Spectre x360 15-ch006ng
Spectre x360 15-ch007ng
Spectre x360 15-ch008ng
Spectre x360 15-ch009ng
Spectre x360 15-ch015nd
Spectre x360 15-ch015nr
Spectre x360 15-ch017nr
Spectre x360 15-ch020nd
Spectre x360 15-ch025nd
Spectre x360 15-ch031ng
Spectre x360 15-ch032ng
Spectre x360 15-ch034ng
Spectre x360 15-ch054na
Spectre x360 15-ch055na
Spectre x360 15-ch060nz
and all Spectre x360 15-ch series  that come with a UHD 4K touchscreen.",,,299.95
UHD 4K Touchscreen Assembly for HP Spectre x360 13-ap0023dx 13-ap0043dx 13-ap0053dx L37650-001 L37651-001,Replacement Laptop LCD LED Screen Display Monitor,,"L37650-001, L37651-001",,"Spectre x360 13-ap0002no
Spectre x360 13-ap0004nf
Spectre x360 13-ap0010na
Spectre x360 13-ap0010ne
Spectre x360 13-ap0010nf
Spectre x360 13-ap0011na
Spectre x360 13-ap0012nl
Spectre x360 13-ap0014nl
Spectre x360 13-ap0015ne
Spectre x360 13-ap0023dx
Spectre x360 13-ap0039nr
Spectre x360 13-ap0043dx
Spectre x360 13-ap0053dx
Spectre x360 13-ap0068ms
Spectre x360 13-ap0072tu
Spectre x360 13-ap0090ca
Spectre x360 13-ap0102tu
Spectre x360 13-ap0121ng
and more 13-ap series  with a 3840X2160 touchscreen",,,299.95
Touchscreen Assembly for HP Pavilion x360 14m-cd0001dx 14m-cd0003dx L18192-001 L20552-001 L20555-001,Replacement Laptop LCD LED Screen Display Monitor,,"L18192-001
L20551-001
L20552-001
L20554-001
L20555-001
L20557-001
L20558-001",,"Pavilion x360 14-cd0007ca
Pavilion x360 14-cd0008ca
Pavilion x360 14-cd1008ca
Pavilion x360 14-cd1025cl
Pavilion x360 14-cd1033nr
Pavilion x360 14-cd1055cl
Pavilion x360 14m-cd0001dx
Pavilion x360 14m-cd0003dx
and more",,,269.95
Touchscreen Assembly for HP Spectre x360 13-ac013dx 13-ac023dx 13-ac063dx 918030-001 918031-001,Replacement Laptop LCD LED Screen Display Monitor,,"918030-001, 918031-001",,"Spectre x360 13-ac010ca
Spectre x360 13-ac013dx
Spectre x360 13-ac020ca
Spectre x360 13-ac023dx
Spectre x360 13-ac030ca
Spectre x360 13-ac033dx
Spectre x360 13-ac040ca
Spectre x360 13-ac050ca
Spectre x360 13-ac051nr
Spectre x360 13-ac063dx
Spectre x360 13-ac075nr
Spectre x360 13-ac076nr
Spectre x360 13-ac092ms
and more",,,229.95
New FHD Screen for Lenovo ThinkPad E15 L15 P15s P15v T15 T15p Gen 1 01YN132 01YN133 01YN134,Replacement Laptop LCD LED Screen Display Monitor,,,,,,,149.95
Genuine FHD IPS Touchscreen for Lenovo ThinkPad T590 P53s 01YN135 01YN136 B156HAK02.0,Replacement Laptop LCD LED Screen Display Monitor,"FRU 01YN135 P/N SD10Q66911 Model B156HAK02.0
FRU 01YN136",,,"Lenovo ThinkPad T590 (20N4, 20N5)
Lenovo ThinkPad P53s (20N6, 20N7)",,,199.95
New Touchscreen for Lenovo ThinkPad T14 T14s P14s Gen 1 01YN151 01YN152 01YN131 01YN150,Replacement Laptop LCD LED Screen Display Monitor,"01YN151, 01YN152, 01YN131",,,"ThinkPad T490
ThinkPad T490s
ThinkPad P14s Gen 1
ThinkPad T14 Gen 1
ThinkPad T14s Gen 1",,,149.95
New FHD IPS Screen for Lenovo ThinkPad T14 T14s P14s T490 X1 Carbon 01YN154 01YN156 01YN157 01YN155,Replacement Laptop LCD LED Screen Display Monitor,"FRU 01YN154, 01YN155","01YN154, 01YN156, 01YN157, 5D10V82387, 5D10X68366, 5D11C95349",,"ThinkPad T14 Gen 1 (type 20UD, 20UE, 20S0, 20S1, 20S2, 20S3)
ThinkPad T14 Gen 2 (Type 20W0, 20W1, 20XK, 20XL)
ThinkPad P14s Gen 1 (type 20S4, 20S5, 20Y1, 20Y2)
ThinkPad P14s Gen 2 (Type 20VX, 20VY, 21A0, 21A1)
ThinkPad T14s (Type 20T0, 20T1, 20UH, 20UJ)
ThinkPad T14s Gen 2 (Type 20WM, 20WN, 20XF, 20XG)
ThinkPad T490 (20N2, 20N3, 20Q9, 20QH)
ThinkPad T490s (20NX, 20NY)
ThinkPad T495 (20NJ, 20NK)
ThinkPad T495s (20QJ, 20QK)
ThinkPad X1 Carbon 7th Gen 2019 (20QD, 20QE)
ThinkPad X1 Carbon 8th Gen 2020 (20U9, 20UA)",,,139.99
"FHD IPS Screen for Asus ZenBook 13 UX333FA, UX333FN, UX333FA-DH51 72% NTSC",Replacement Laptop LCD LED Screen Display Monitor,,,,,,,179.95
Original FHD UHD Touchscreen Assembly for Lenovo Yoga C930-13IKB 5D10S73319 5D10S73320,Replacement Laptop LCD LED Screen Display Monitor,,,,Lenovo Yoga C930-13IKB (81C4),,,439.95
Touchscreen Assembly for Lenovo Yoga 530-14IKB Yoga 530-14ARR Flex 6-14IKB Flex 6-14ARR 5D10R03189 5D10R03188,Replacement Laptop LCD LED Screen Display Monitor,,"5D10R03189, 5D10R03188",,"Lenovo Yoga 530-14IKB Type 81EK
Lenovo Yoga 530-14ARR Type 81H9
Flex 6-14ARR Type 81HA
Flex 6-14IKB Type 81EM",,,259.95
"Touchscreen Assembly for HP Envy x360 15m-cn0011dx, Envy x360 15m-cn0012dx L20117-001 L20114-001",Replacement Laptop LCD LED Screen Display Monitor,,"L20117-001, L20114-001",,"Envy x360 15-cn0003ca
Envy x360 15-cn0008ca
Envy x360 15-cn0013nr
Envy x360 15-cn1010nr
Envy x360 15-cn1055cl
Envy x360 15m-cn0011dx
Envy x360 15m-cn0012dx
and more",,,299.95
NEW FHD Touchscreen Assembly for HP Spectre x360 13-ap0013dx 13-ap0008ca L37648-001 L37649-001,Replacement Laptop LCD LED Screen Display Monitor,,"L37648-001, L37649-001",,"Spectre x360 13-ap0000nl
Spectre x360 13-ap0001nl
Spectre x360 13-ap0003nw
Spectre x360 13-ap0004np
Spectre x360 13-ap0005nf
Spectre x360 13-ap0006nb
Spectre x360 13-ap0006nf
Spectre x360 13-ap0007ne
Spectre x360 13-ap0008ca
Spectre x360 13-ap0010ca
Spectre x360 13-ap0011nl
Spectre x360 13-ap0013dx
Spectre x360 13-ap0015nl
Spectre x360 13-ap0016na
Spectre x360 13-ap0016ng
Spectre x360 13-ap0017ng
Spectre x360 13-ap0017nl
Spectre x360 13-ap0040ca
Spectre x360 13-ap0041nr
Spectre x360 13-ap0067tu
Spectre x360 13-ap0100nd
Spectre x360 13-ap0102ng
Spectre x360 13-ap0109ng
Spectre x360 13-ap0110ng
Spectre x360 13-ap0154tu
Spectre x360 13-ap0180nd
Spectre x360 13-ap0250nd
Spectre x360 13-ap0317ng
and more",,,299.95
Touchscreen Assembly for HP ENVY x360 13m-ag0001dx 13m-ag0002dx L19576-001,Replacement Laptop LCD LED Screen Display Monitor,,L19576-001,,"Envy x360 13m-ag0001dx
Envy x360 13m-ag0002dx
Envy x360 13-ag0001na
Envy x360 13-ag0003na
Envy x360 13-ag0007ca
Envy x360 13-ag0010ca
Envy x360 13-ag0140nd
Envy x360 13-ag0500nd
Envy x360 13-ag0502na
Envy x360 13-ag0502sa
Envy x360 13-ag0590nd
Envy x360 13-ag0998na
Envy x360 13-ag0999na
and more",,,299.95
FHD Touchscreen Assembly for HP Pavilion x360 15-cr0037wm 15-cr0053wm 15-cr0077nr L20822-001 L20824-001 l20825-001,Replacement Laptop LCD LED Screen Display Monitor,,"L20822-001
L20824-001
L20823-001
L20825-001",,"Pavilion x360 15-cr0010nr
Pavilion x360 15-cr0011nr
Pavilion x360 15-cr0017nr
Pavilion x360 15-cr0037wm
Pavilion x360 15-cr0051cl
Pavilion x360 15-cr0053wm
Pavilion x360 15-cr0075nr
Pavilion x360 15-cr0076nr
Pavilion x360 15-cr0077nr
Pavilion x360 15-cr0078nr
Pavilion x360 15-cr0081cl
Pavilion x360 15-cr0079nr
Pavilion x360 15-cr0083cl
Pavilion x360 15-cr0085cl
Pavilion x360 15-cr0088cl
and more",,,299.95
HD Touchscreen Assembly for HP Pavilion x360 15-cr0056wm 15-cr0087cl L20826-001 L20827-001,Replacement Laptop LCD LED Screen Display Monitor,,"L20826-001, L20827-001",,"Pavilion x360 15-cr0009ca
Pavilion x360 15-cr0035nr
Pavilion x360 15-cr0095nr
Pavilion x360 15-cr0056wm
Pavilion x360 15-cr0087cl
and more",,,299.95
Touchscreen for Pavilion 15-cw0055nr 15-cw0075nr 15-cw0088nr L29687-001 L29684-001,Replacement Laptop LCD LED Screen Display Monitor,,"L29687-001, L29684-001",,"Pavilion 15-cw0007ca
Pavilion 15-cw0010ca
Pavilion 15-cw0017ca
Pavilion 15-cw0020ca
Pavilion 15-cw0027ca
Pavilion 15-cw0030ca
Pavilion 15-cw0040ca
Pavilion 15-cw0055nr
Pavilion 15-cw0060ca
Pavilion 15-cw0061nr
Pavilion 15-cw0062nr
Pavilion 15-cw0064cl
Pavilion 15-cw0075nr
Pavilion 15-cw0085nr
Pavilion 15-cw0088nr
Pavilion 15-cw0097ca
Pavilion 15-cw1015cl
Pavilion 15-cw1085nr
and more",,,199.95
FHD Touchscreen for HP Pavilion 15-cs0042nr 15-cs0051cl 15-cs0052cl L25333-001,Replacement Laptop LCD LED Screen Display Monitor,,L25333-001,,"Pavilion 15-cs0003ca
Pavilion 15-cs0008ca
Pavilion 15-cs0010ds
Pavilion 15-cs0024cl
Pavilion 15-cs0025cl
Pavilion 15-cs0032cl
Pavilion 15-cs0034cl
Pavilion 15-cs0041nr
Pavilion 15-cs0042cl
Pavilion 15-cs0042nr
Pavilion 15-cs0052cl
Pavilion 15-cs0053cl
Pavilion 15-cs0064cl
Pavilion 15-cs0069nr
Pavilion 15-cs0073cl
Pavilion 15-cs0079nr
Pavilion 15-cs0085cl
Pavilion 15-cs0093ca
Pavilion 15-cs1065cl
Pavilion 15-cs2021cl
Pavilion 15-cs2073cl
Pavilion 15-cs2073nr
Pavilion 15-cs2079nr",,,199.95
HD Touchscreen for HP Pavilion 15-cs0012cl 15-cs0022cl 15-cs0061cl L25330-001,Replacement Laptop LCD LED Screen Display Monitor,,L25330-001,,"Pavilion 15-cr0009ca
Pavilion 15-cr0035nr
Pavilion 15-cr0095nr
Pavilion 15-cs0012cl
Pavilion 15-cs0022cl
Pavilion 15-cs0051wm
Pavilion 15-cs0061cl
Pavilion 15-cs0072wm
Pavilion 15-cs0082cl
Pavilion 15-cs0083cl
Pavilion 15-cs1063cl
Pavilion 15-cs2010nr
Pavilion 15-cs2076nr",,,199.95
New LCD Cable for Lenovo ThinkPad P52 01YU235 01YU236 01YU237 01YU238,Replacement Laptop LCD LED Screen Display Monitor,,"01YU235, 01YU236 (for FHD screen)
01YU237, 01YU238 (for UHD screen)",,"ThinkPad P52 (20M9, 20MA)",,,49.95
NEW FHD Screen for Lenovo 01YN145 01YN139 00NY692 01YN174 00NY687 5D10X81512 5D11B60448 5D11B80739,Replacement Laptop LCD LED Screen Display Monitor,"01YN139
01YN145
5D11B60448","00NY687
00NY692
01YN174
5D10X81512
5D10X81513
5D10X81514
5D10X81518
5D11B07672
5D11B60448
5D11B80739
5D11B81383
5D11F28685
5D11J81138",,"Legion 5 15ACH6
Legion 5 15ACH6A
Legion 5 15ARH05
Legion 5 15ARH05H
Legion 5 15ARH7
Legion 5 15ARH7H
Legion 5 15IAH7
Legion 5 15IAH7H
Legion 5 15IMH05
Legion 5 15IMH6
Legion 5 15ITH6
Legion 5 15ITH6H
Legion 5 17ACH6
Legion 5 17ITH6
Legion 5 17ITH6H
Legion 5P 15ARH05H
Legion S7 15ARH5
Legion S7 15IMH5
ThinkPad E15 Gen 2
ThinkPad E15 Gen 3
ThinkPad E15 Gen 4
ThinkPad P1 Gen 1
ThinkPad P1 Gen 2
ThinkPad P1 Gen 3
ThinkPad P15 Gen 1
ThinkPad P15 Gen 2
ThinkPad P15v Gen 2
ThinkPad P15v Gen 3
ThinkPad P52
ThinkPad P53
ThinkPad T15G Gen 1
ThinkPad T15G Gen 2
ThinkPad T15P Gen 2
ThinkPad T15P Gen 3
ThinkPad X1 Extreme Gen 1
ThinkPad X1 Extreme Gen 2
ThinkPad X1 Extreme Gen 3",,,139.95
FHD Touchscreen Assembly for HP EliteBook 745 G5 840 G5 L18313-001,Replacement Laptop LCD LED Screen Display Monitor,,,,,,,299.95
FHD Touchscreen Assembly for HP EliteBook 830 G5 735 G5 L14395-001,Replacement Laptop LCD LED Screen Display Monitor,,,,,,,229.95
FHD IPS Screen for ASUS ZenBook 14 UX433FA UX433FN,Replacement Laptop LCD LED Screen Display Monitor,,,,"ASUS ZenBook 14 UX433FA
ASUS ZenBook 14 UX433FN
ASUS ZenBook 14 UX433FA-DH74
ASUS ZenBook 14 UX433FN-A5080T
ASUS ZenBook 14 UX433FN-A5021R
ASUS ZenBook 14 UX433FN-A6052T
and more",,,199.95
New FHD IPS Screen for HP EliteBook 840 G5 L14383-001,Replacement Laptop LCD LED Screen Display Monitor,,,,,,,149.95
FHD Screen for HP EliteBook 830 G5 735 G5 L14387-001 L14390-001,Replacement Laptop LCD LED Screen Display Monitor,,,,,,,169.95
Genuine Touchscreen for Lenovo ThinkPad T480 T480s 00NY691 01LW092 01LW393 01YN116 01YU650,Replacement Laptop LCD LED Screen Display Monitor,,,,"ThinkPad T480s (20L7, 20L8)
ThinkPad T480 (20L5, 20L6)
ThinkPad T470s
ThinkPad T470",,,199.95
Original Touchscreen for Lenovo ThinkPad T480s T480 R140NWF5 R6 00NY686 01YU641,Replacement Laptop LCD LED Screen Display Monitor,"00NY686, SD10M68000
01YU641, SD10R13086
R140NWF5 R6",,,"ThinkPad T480s (20L7, 20L8)
ThinkPad T480 (20L5, 20L6)",,,199.99
Original Touchscreen Assembly for Lenovo Yoga 730-13IKB 730-13IWL 5D10Q89746,Replacement Laptop LCD LED Screen Display Monitor,,5D10Q89746,,"Lenovo Yoga 730-13IKB
Lenovo Yoga 730-13IWL",,,299.99
Touchscreen Assembly for Lenovo Miix 720-12IKB 5D10M65391,Replacement Laptop LCD LED Screen Display Monitor,5D10M65391,,,Lenovo Miix 720-12IKB,,,299.99
FHD Touchscreen Assembly for Lenovo Yoga 920-13IKB 5D10P54228,Replacement Laptop LCD LED Screen Display Monitor,,"5D10P54228, ST140SM023AKF, 5D10N41202",,"Lenovo Yoga 920-13IKB
Lenovo Yoga 920-13IKB Glass",,,299.99
4K UHD Touchscreen Assembly for Lenovo Yoga 920-13IKB 5D10P54227,Replacement Laptop LCD LED Screen Display Monitor,,"5D10P54227, 5D10N00337, ST140SM023BKF",,"Lenovo Yoga 920-13IKB
Lenovo Yoga 920-13IKB Glass",,,399.95
New LCD Hinge for Lenovo ThinkPad T480s 01EN970 01EN971,Replacement Laptop LCD LED Screen Display Monitor,,"01EN970
01EN971",,"Models
Lenovo ThinkPad T480 (20L7, 20L8)",,,29.99
New LCD Hinges for Lenovo ThinkPad T480 01YR496 01YR497,Replacement Laptop LCD LED Screen Display Monitor,,"01YR496
01YR497",,"Models
Lenovo ThinkPad T480 (20L5, 20L6)",,,19.99
"New WQHD Screen for Lenovo ThinkPad T480, T480s, X1 Carbon 00NY681 B140QAN02.3",Replacement Laptop LCD LED Screen Display Monitor,,"FRU 00NY681
P/N SD10M67992
Model B140QAN02.3",,"ThinkPad X1 Carbon 5th Gen 2017 (20HQ, 20HR, 20K3, 20K4)
ThinkPad X1 Carbon 6th Gen 2018 (20KG, 20KH)
ThinkPad X1 Carbon 7th Gen 2019 (20QD, 20QE, 20R1, 20R2)
ThinkPad X1 Carbon 8th Gen 2020 (20U9, 20UA)
ThinkPad T480 (20L5, 20L6)
ThinkPad T480s (20L7, 20L8)",,,199.99
WQHD Screen for ThinkPad T490 T490s X1 Carbon 6th 00NY679 B140QAN02.0 00NY680 LPM140M420,Replacement Laptop LCD LED Screen Display Monitor,,"00NY679, B140QAN02.0
00NY680, LPM140M420",,"ThinkPad X1 Carbon 6th Gen (20KG, 20KH)
ThinkPad T490 (20N2, 20N3, 20Q9, 20QH, 20RX, 20RY)
ThinkPad T490s (20NX, 20NY)",,,189.99
144HZ FHD IPS screen for HP Omen 15-DC L24376-001,Replacement Laptop LCD LED Screen Display Monitor,,L24376-001,,"Omen 15-dc0000no
Omen 15-dc0001na
Omen 15-dc0003na
Omen 15-dc0003no
Omen 15-dc0007no
Omen 15-dc0008no
Omen 15-dc0010no
Omen 15-dc0011no
Omen 15-dc0013no
Omen 15-dc0022na
Omen 15-dc0029na
Omen 15-dc0087nr
Omen 15-dc0096nd
Omen 15-dc0501na
Omen 15-dc0508na
Omen 15-dc0522na
Omen 15-dc0597nd
Omen 15-dc0598nd
Omen 15-dc0803no
Omen 15-dc0804no
Omen 15-dc0805no
Omen 15-dc0975nd
Omen 15-dc0980nd
Omen 15-dc0982nd
and more",,,239.95
FHD IPS Non-Touchscreen for Asus ZenBook S UX391UA UX391UA-XB71-R,Replacement Laptop LCD LED Screen Display Monitor,,,,"ASUS ZenBook S UX391UA
ASUS ZenBook S UX391UA-XB71-R
ASUS Zenbook S UX391UA-ET038R
ASUS Zenbook S UX391UA-EG022T",,,189.95
FHD IPS Screen for Asus ZenBook UX430UA UX430UN UX430UQ UX430UA-DH74,Replacement Laptop LCD LED Screen Display Monitor,,,,"Asus ZenBook UX430UA
Asus ZenBook UX430UA-BH51
Asus ZenBook UX430UA-BS51
Asus ZenBook UX430UA-DB71
Asus ZenBook UX430UA-DH74
Asus ZenBook UX430UA-PURE2
Asus ZenBook UX430UA-Q52S-CB
Asus ZenBook UX430UA-RH31-CB
Asus ZenBook UX430UN
Asus ZenBook UX430UN-GV SERIES
Asus ZenBook UX430UN-NB71
Asus ZenBook UX430UQ
Asus ZenBook UX430UQ-BS51
Asus ZenBook UX430UQ-GV SERIES
Asus ZenBook UX430UQ-PURE1
Asus ZenBook UX430UQ-PURE2
Asus ZenBook UX430UQ-PURE4
Asus ZenBook UX430UQ-PURE7
Asus ZenBook UX430UQ-Q72SP-CB",,,199.99
New FHD IPS screen for Dell Latitude 7390 F7VDJ 0F7VDJ,Replacement Laptop LCD LED Screen Display Monitor,,"F7VDJ, 0F7VDJ",,Dell Latitude 7390,,,179.95
FHD IPS screen for ASUS Zenbook 13 UX331UA UX331UN UX331FN UX331UAL 72% NTSC,Replacement Laptop LCD LED Screen Display Monitor,,,,"ASUS ZenBook 13 UX331FAL
ASUS ZenBook 13 UX331FN
ASUS ZenBook 13 UX331UA
ASUS ZenBook 13 UX331UA-AS51
ASUS ZenBook 13 UX331UA-DS71
ASUS ZenBook 13 UX331UA-EG060T
ASUS ZenBook 13 UX331UAL
ASUS ZenBook 13 UX331UN
ASUS ZenBook 13 UX331UN-EG006T
ASUS ZenBook 13 UX331UN-EG008T
ASUS ZenBook 13 UX331UN-WS51T
and more",,,189.95
LCD Hinge for Asus ZenBook UX430UA UX430UN UX430UQ UX430UA-DH74,Replacement Laptop LCD LED Screen Display Monitor,,,,"Asus ZenBook UX430UA
Asus ZenBook UX430UA-BH51-CB
Asus ZenBook UX430UA-BS51
Asus ZenBook UX430UA-DB71
Asus ZenBook UX430UA-DH74
Asus ZenBook UX430UA-PURE2
Asus ZenBook UX430UA-Q52S-CB
Asus ZenBook UX430UA-RH31-CB
Asus ZenBook UX430UN
Asus ZenBook UX430UN-GV SERIES
Asus ZenBook UX430UN-NB71
Asus ZenBook UX430UQ
Asus ZenBook UX430UQ-BS51
Asus ZenBook UX430UQ-GV SERIES
Asus ZenBook UX430UQ-PURE1
Asus ZenBook UX430UQ-PURE2
Asus ZenBook UX430UQ-PURE4
Asus ZenBook UX430UQ-PURE7
Asus ZenBook UX430UQ-Q72SP-CB",,,39.99
LCD Back Cover for Asus ZenBook UX330UA UX330UA-AH54 UX330UA-AH55 13NB0CW1AM0102,Replacement Laptop LCD LED Screen Display Monitor,,13NB0CW1AM0102,,"Asus ZenBook UX330UA
Asus ZenBook UX330UA-AH54
Asus ZenBook UX330UA-AH55
Asus ZenBook UX330UA-AH5Q
Asus ZenBook UX330UA-DS74",,,49.99
QHD+ IPS Screen for Asus ZenBook UX330UA UX330UA-AH5Q UX330CA 3200×1800,Replacement Laptop LCD LED Screen Display Monitor,,,,"Asus ZenBook UX330CA
Asus ZenBook UX330CA-FB SERIES
ASUS ZenBook UX330CA-FB105T
Asus ZenBook UX330CA-FC SERIES
Asus ZenBook UX330CA-PURE4
Asus ZenBook UX330UA
Asus ZenBook UX330UA-AH5Q",,,239.95
FHD IPS Screen for Asus ZenBook UX330UA UX330CA UX330UA-AH54 UX330UA-AH55,Replacement Laptop LCD LED Screen Display Monitor,,,,"Asus ZenBook UX330CA
Asus ZenBook UX330CA-FB SERIES
ASUS ZenBook UX330CA-FB105T
Asus ZenBook UX330CA-FC SERIES
Asus ZenBook UX330CA-PURE1
Asus ZenBook UX330CA-PURE4
Asus ZenBook UX330CA-RHM1
Asus ZenBook UX330UA
Asus ZenBook UX330UA-AH54
Asus ZenBook UX330UA-AH55",,,189.99
LCD Cable for Asus ZenBook Flip UX360CA-UBM1T UHM1T UBM2T 14005-02010000 DD0BKDLC000,Replacement Laptop LCD LED Screen Display Monitor,"14005-02010000
DD0BKDLC000",,,"ASUS ZenBook Flip UX360CA
ASUS ZenBook Flip UX360CA-DBM2T
ASUS ZenBook Flip UX360CA-AH51T
ASUS ZenBook Flip UX360CA-UBM1T
ASUS ZenBook Flip UX360CA-UBM2T
ASUS ZenBook Flip UX360CA-UHM1T",,,39.99
